timestamp,price_in_usda
1635137527000,5.602052592069734
1635139927000,5.634763265216944
1635144790000,6.639888711559378
1635145341000,6.539603296604405
1635153769000,6.9811633
1635153769000,7.021725524063868
1635154912000,7.055182963700128
1635155635000,7.222325653058735
1635169069000,7.280268879377432
1635170457000,7.308376966083911
1635173387000,7.321184723821803
1635175222000,7.465481108450746
1635176216000,7.476617885440695
1635179031000,7.721210474020554
1635179031000,7.690076307331117
1635179516000,7.55952687
1635181402000,7.491425214299169
1635186394000,7.583958209356683
1635187183000,7.590154719231828
1635187964000,7.5937127433468525
1635188077000,7.594552648113885
1635192456000,7.43121686313749
1635192456000,7.421901776830004
1635192814000,7.2644315560514094
1635194383000,7.192844868
1635207910000,7.446395077277571
1635212505000,7.449386077469891
1635214734000,7.270615061333333
1635216087000,7.647839557979347
1635216546000,7.671942030396848
1635217915000,7.683215706552489
1635218005000,7.700864309467644
1635218005000,7.72970529480819
1635218832000,7.583488965384616
1635219402000,7.556716060463029
1635225676000,7.608011141669495
1635226718000,7.4392677481967215
1635229976000,7.285959977777778
1635230295000,7.431095
1635231102000,7.478436526550613
1635231516000,7.39938123800905
1635234299000,7.3874687727272725
1635235157000,7.132202528824477
1635245963000,5.603723867285093
1635245963000,5.575444495582204
1635249339000,5.3097406634782605
1635249790000,5.193959153571779
1635251515000,5.36861471290956
1635252807000,5.401464730315021
1635254230000,5.4203733175182345
1635254230000,5.410764367218673
1635254230000,5.409664628614158
1635254230000,5.405882303814491
1635254904000,5.429360058035683
1635257889000,5.430994020107381
1635257889000,5.429635766458697
1635258223000,5.438821609370623
1635262575000,5.492528364582745
1635264148000,5.484766117647059
1635264705000,5.519722576872194
1635264705000,5.516773305494896
1635264975000,5.554760832199222
1635264975000,5.531861098817984
1635267807000,5.66965419645125
1635267807000,5.617560201075431
1635268683000,5.6362108
1635269206000,5.505442623256762
1635271048000,5.068370728206998
1635273268000,5.214273195648302
1635276292000,5.217248505732265
1635277922000,5.225382231484851
1635277922000,5.219986954208604
1635278624000,5.231472426513158
1635278740000,5.5700456189064464
1635280470000,5.790745452029422
1635283579000,5.674490094562648
1635284789000,5.707898273249876
1635284789000,5.698060243539653
1635284789000,5.696589805265024
1635284789000,5.6939495295146445
1635285368000,5.6828366
1635286508000,5.682365679676985
1635289366000,5.697161335953473
1635289366000,5.695104307129727
1635289366000,5.691625304961552
1635291570000,5.831062834086996
1635292089000,5.777493974434878
1635292089000,5.764176533333333
1635292089000,5.802141154545454
1635292756000,5.852642673541656
1635292756000,5.779259785471565
1635293891000,5.870306052234493
1635294664000,5.876087009547123
1635297476000,6.030002495603619
1635297476000,5.840161913793104
1635300627000,6.496269794444444
1635300627000,6.539853928700184
1635300943000,6.796021267902744
1635304652000,6.904257915740507
1635304652000,6.8296321325
1635304652000,6.870211010438413
1635306446000,7.058858882352941
1635307734000,7.055320475
1635309652000,7.707316703470174
1635310021000,7.661898666666667
1635313652000,7.710931540895719
1635313652000,7.708851100634376
1635318028000,8.038248866666667
1635318028000,8.002663558522837
1635318162000,7.857081358885018
1635318873000,7.904554795712518
1635318992000,7.355722775489858
1635318992000,7.576671530470654
1635321478000,7.362951618563432
1635322145000,7.552803537733177
1635322145000,7.545883764926947
1635323281000,7.561494464468381
1635323666000,7.488138635135135
1635325915000,7.451164375
1635327270000,7.496230466965184
1635328216000,7.451192949640288
1635329551000,7.43388434883721
1635329801000,7.4165182
1635332359000,7.407415177142857
1635333014000,7.485402905721686
1635333444000,7.456223080405883
1635333444000,7.455019670930029
1635333444000,7.425866125766871
1635337382000,7.710760795065113
1635338420000,7.663106450704225
1635338420000,7.712416004291531
1635338420000,7.7116455332876646
1635338640000,7.659290153846154
1635339612000,7.65419557
1635341325000,7.64392377
1635341325000,7.649050357142857
1635342051000,7.704013842572072
1635342051000,7.694303555191942
1635342168000,7.65784145
1635343527000,7.49824812
1635344145000,7.3860199614261175
1635346322000,7.108414688659794
1635351933000,7.227085749803267
1635353210000,7.168773512717537
1635353210000,7.233271355650495
1635356609000,7.191507579018266
1635357596000,7.187989233333333
1635357596000,7.217168815293276
1635358263000,7.176888720930233
1635358263000,7.178545333333333
1635358672000,7.00746096801857
1635358672000,7.068619904959823
1635358869000,6.911783048989899
1635361059000,6.834798018604651
1635361059000,6.843219920454546
1635361059000,6.850748087912088
1635361787000,7.039570187810161
1635361787000,6.872538015525849
1635364032000,7.163174633802817
1635370058000,7.204266497606546
1635370422000,7.1595168
1635374432000,7.123709026678141
1635376016000,7.073414475694444
1635376016000,7.0856741033210335
1635376172000,7.05212222
1635377844000,6.6046743206349205
1635378960000,6.5569814804615065
1635394762000,6.8130825355894995
1635415323000,6.97323
1635485193000,7.012183317902533
1635501163000,7.420000522368037
1635601678000,7.347527241379311
1635628295000,6.7797646
1635675327000,6.33239044
1635734775000,6.0781653808051805
1635851192000,5.9382071
1635853738000,5.7220383
1635855901000,5.5174678
1636623330000,6.7814885706487
1636624989000,6.740882571428571
1636632875000,6.731887398773006
1636636223000,5.703033
1636637210000,5.551821133489462
1636637501000,5.5936112666508615
1636638250000,5.2722502345
1636638250000,5.407361244444444
1636638250000,5.43261951
1636639033000,5.112641722428545
1636639033000,5.121607504559271
1636639100000,5.11627975620927
1636639100000,5.114709202952531
1636640888000,5.142294259040228
1636642587000,5.0073568684348055
1636642587000,5.1682533591614375
1636642838000,4.862160026123302
1636644438000,4.875058085714286
1636644603000,4.7993233952272
1636645360000,4.8013550284823
1636645360000,4.7718727
1636645360000,4.772043
1636646258000,4.5916696482864845
1636654868000,4.3869727895
1636654868000,4.5021165176
1636656219000,4.353437949895178
1636657789000,4.370422875282154
1636658021000,4.378733352527876
1636665993000,4.381132215998581
1636666305000,4.354287650692425
1636666649000,4.347931231441048
1636666649000,4.352133275
1636668948000,4.344126747126436
1636669053000,4.396968605848613
1636676177000,4.4756798097824895
1636676177000,4.449305543159793
1636682931000,4.482764880289109
1636684770000,4.488227910691871
1636689066000,4.461217913043479
1636689357000,4.3641575215
1636691437000,4.268809588235294
1636693547000,4.2942393733082485
1636694258000,4.268517125
1636695237000,4.297261727730605
1636695450000,4.2812078125
1636695450000,4.303784850310989
1636699728000,4.273192681481482
1636704379000,4.296184792767625
1636707479000,4.280175619047619
1636707479000,4.30879847281195
1636707479000,4.304993508978621
1636710171000,4.247379582078023
1636711154000,4.243577791704654
1636717343000,4.24447136382505
1636719023000,4.24555291803302
1636726000000,4.141200483870968
1636733065000,4.028658062261047
1636742937000,4.08068925672027
1636744745000,4.098764628361629
1636745437000,4.099826469719886
1636745654000,4.071044407707911
1636756369000,4.064532945205479
1636758549000,4.062265909090909
1636783041000,3.998151151729346
1636784599000,3.97571835
1636786248000,3.942103723140496
1636789016000,3.9733446978938383
1636791045000,3.9808012495621385
1636793884000,3.949857567567568
1636797666000,3.9491484444444445
1636800774000,3.902856068965517
1636803943000,3.92620799158221
1636805460000,3.9263896179976276
1636807026000,3.926712908202499
1636807772000,3.9270859522087775
1636811398000,3.9033949333333333
1636812943000,3.9267184582132644
1636813410000,3.9027360701754388
1636814863000,3.902125
1636818017000,3.9047867272727275
1636818017000,3.9272623363760153
1636818349000,3.9325820238934677
1636822496000,3.82637363
1636823713000,3.841292585292318
1636823850000,3.842535185169636
1636831324000,3.812135699638118
1636834538000,3.80400615
1636852544000,3.7695544450375844
1636855702000,3.755570330982874
1636865627000,3.7276901455064193
1636868413000,3.744272199602658
1636869037000,3.7147521856796115
1636869037000,3.721835357142857
1636869790000,3.706921362745098
1636875914000,3.600968725490196
1636875914000,3.60463626
1636877873000,3.6210833019700797
1636882824000,3.6279489326412
1636882977000,3.6100097135135134
1636884208000,3.606623208333333
1636888196000,3.5909285288652955
1636888196000,3.604637095959596
1636894812000,3.6011787913452107
1636898658000,3.47849725
1636899756000,3.475722391666667
1636899939000,3.4728561184210527
1636900592000,3.4951566564630325
1636905651000,3.4752802
1636905651000,3.4709412563106796
1636908215000,3.447251
1636908411000,3.446700607142857
1636909181000,3.4681397225450166
1636910772000,3.4481925
1636918994000,3.4183513440860214
1636920199000,3.4160073333333334
1636924567000,3.41570975
1636930844000,3.4363927261282683
1636931735000,3.4367878062768633
1636931735000,3.4366443940508606
1636934268000,3.402680561101549
1636940008000,3.358778
1636940008000,3.3797668097902096
1636941250000,3.3583735342465753
1636941868000,3.3793398633612926
1636942221000,3.3598987142857144
1636943744000,3.350497460949464
1636947480000,3.340902529411765
1636949402000,3.340567230769231
1636949402000,3.3400405081967213
1636949668000,3.3349105143721633
1636949668000,3.3301444444444446
1636951707000,3.2857594070141807
1636951707000,3.2841737408042726
1636951707000,3.2833815713160983
1636953742000,3.266581828125
1636954398000,3.286142501378811
1636955146000,3.287096702407598
1636956209000,3.287805201726277
1636961077000,3.2647934979591837
1636964329000,3.2576672688766113
1636967742000,3.2761891365864786
1636968055000,3.225134103690333
1636969655000,3.232430564452902
1636971524000,3.2324695097313496
1636971879000,3.212955625
1636973845000,3.2125582285714285
1636975103000,3.2318301660320428
1636976164000,3.208894283393502
1636977309000,3.2246943481523838
1636979739000,3.2046803851851853
1636981408000,3.036612805913654
1636981511000,2.8371643156464086
1636988066000,2.913865827586207
1636988868000,2.9339531865079853
1636996392000,2.9160699539170505
1636999677000,2.912170928
1637000354000,2.8130657981651375
1637001461000,2.810403877906977
1637003928000,2.8353891698137548
1637017922000,2.838423
1637020895000,2.8555222259001347
1637021865000,2.8556435626826326
1637029558000,2.8467392452326368
1637029898000,2.829837106060606
1637032512000,2.8912540689655173
1637035209000,2.922944074
1637040670000,2.9130242
1637041598000,2.9125287
1637043627000,2.9079640405186384
1637052942000,2.902357039325843
1637052942000,2.9186420198003455
1637053240000,2.865038802030457
1637054334000,2.8070971455952383
1637055063000,2.742963664434524
1637060346000,2.760289381672434
1637062248000,2.7411670043956042
1637062717000,2.755715272526083
1637063813000,2.702183762622951
1637066359000,2.598234051091186
1637066564000,2.570680873937677
1637070397000,2.5368078017739273
1637070397000,2.564787942857143
1637070616000,2.496057092
1637070616000,2.5080303363636363
1637071417000,2.4763836372093024
1637071864000,2.4251643938
1637074137000,2.3733893342
1637074137000,2.3989636610169494
1637077341000,2.373096068998778
1637077740000,2.2841640648959336
1637077740000,2.305028115733333
1637078510000,2.27074264
1637080099000,2.267568617886179
1637083895000,2.228649628375
1637084629000,2.171598034100081
1637085428000,2.1379058546666667
1637088366000,2.1283271902564103
1637092291000,2.1371800225
1637093771000,2.1485284907410955
1637094854000,2.13414071
1637100628000,2.1383537129263
1637105145000,2.1225531979057592
1637108951000,2.1458318221685313
1637109601000,2.1462121726907633
1637114805000,2.14630187932612
1637115327000,2.101243931941924
1637120350000,2.0838306451988236
1637122872000,2.055359607142857
1637123850000,1.9255081661837203
1637123850000,2.0415260180275716
1637125906000,1.8457698
1637128109000,1.821246913414634
1637129168000,1.8184586428571428
1637133483000,1.811883326
1637133483000,1.81574617
1637134180000,1.803254490511551
1637136123000,1.8071867189414301
1637136528000,1.7958895325203252
1637143086000,1.75549553125
1637145973000,1.72986324
1637146146000,1.72825796
1637146146000,1.7290614179104478
1637147363000,1.7386926965612641
1637156969000,1.7361442
1637159408000,1.7360617333333332
1637164358000,1.7369067335689046
1637168583000,1.7320738629737609
1637170094000,1.7732223847604456
1637173532000,1.7919848313131312
1637173830000,1.8077739174625769
1637175304000,1.8161043065846554
1637176024000,1.8054213628318585
1637176651000,1.812523031827265
1637176651000,1.802303216
1637177306000,1.8150361292494348
1637178597000,1.8200305798747316
1637182924000,1.7938795
1637186051000,1.804966509748895
1637186051000,1.804781935778784
1637191043000,1.8005534180985867
1637195101000,1.789749255319149
1637204232000,1.7881321513624322
1637204232000,1.7774547407407408
1637205827000,1.7773943913043477
1637208196000,1.7630501690140845
1637211715000,1.7803183848477622
1637215169000,1.7634029543378995
1637215169000,1.779480622101087
1637220194000,1.762661207317073
1637220594000,1.7733263525750356
1637225113000,1.773638892885735
1637226017000,1.7628415979381444
1637234392000,1.7390656598890943
1637237994000,1.744093274945509
1637242358000,1.7332105062761507
1637247559000,1.7324154086021506
1637255388000,1.6943508
1637259895000,1.694247
1637260408000,1.7567486571639876
1637269675000,1.75989265
1637271066000,1.754164356185567
1637271066000,1.7593585025125629
1637275730000,1.74933498
1637277225000,1.7600471411026273
1637277225000,1.7598949610212304
1637283006000,1.7494658571428572
1637286936000,1.7490375796178343
1637290503000,1.746402359574468
1637292129000,1.7419905988888889
1637294797000,1.7320422924154737
1637296515000,1.7337327217822323
1637296515000,1.723368656
1637296515000,1.7239620787401575
1637300154000,1.7191584165232359
1637300688000,1.7292776253074078
1637300688000,1.7188674393939394
1637307112000,1.7187639785906446
1637311394000,1.7182048823529412
1637311726000,1.71794692
1637325123000,1.719416034795764
1637327684000,1.7284267139871492
1637333938000,1.7446588181818181
1637335215000,1.7428901210526315
1637339438000,1.7422541558441558
1637340527000,1.7589822889449922
1637342291000,1.7548165
1637343870000,1.752398041
1637359596000,1.7460023764705883
1637361443000,1.7315880566674162
1637361620000,1.72907145
1637363797000,1.7271342727272727
1637365937000,1.7270600952380952
1637380322000,1.7269741875
1637380924000,1.737604286235373
1637384599000,1.7271644838709677
1637390969000,1.7372910212630523
1637397322000,1.7268357391304348
1637402297000,1.7228470552941177
1637402402000,1.7188122857142858
1637405425000,1.7187013333333334
1637405652000,1.730193230529744
1637410404000,1.7207580743314181
1637411304000,1.7057554404545454
1637418400000,1.7003906455696203
1637425352000,1.699822064516129
1637428306000,1.6977292305882352
1637428474000,1.6956713461538462
1637429522000,1.6880883264094955
1637430079000,1.6799127837078651
1637440215000,1.6790917
1637462836000,1.6494788536585365
1637464177000,1.6490871764705883
1637465477000,1.6433683107511046
1637471112000,1.6418486578947369
1637486870000,1.6246137828571428
1637487670000,1.6212112477815699
1637499122000,1.6025365203252033
1637506521000,1.5097247533913043
1637511215000,1.4031225607792208
1637512984000,1.3880274721649484
1637519246000,1.38271064
1637520678000,1.3915579195269339
1637521375000,1.3839883
1637525559000,1.3858487729667248
1637527246000,1.37752028
1637528919000,1.374293423359171
1637536896000,1.4383130081967213
1637540015000,1.4380514189189189
1637543622000,1.4308894285714286
1637546689000,1.4261066136363636
1637550728000,1.4258955416666668
1637552125000,1.4344510384564848
1637552934000,1.4258052258064515
1637555176000,1.421981
1637555176000,1.423870165
1637555843000,1.420959887245841
1637557249000,1.428112814240849
1637557249000,1.4198139764705882
1637557249000,1.428971404472166
1637557249000,1.4286385585765269
1637557928000,1.4168187352272728
1637562085000,1.4442145300399694
1637563338000,1.4346395286956521
1637569060000,1.4265497563739378
1637573002000,1.4258560666666666
1637573504000,1.4347267167331221
1637575069000,1.435085847014754
1637579352000,1.421486125
1637580550000,1.4331388883827842
1637588037000,1.4076981180124224
1637591047000,1.402061
1637591812000,1.402026705882353
1637592254000,1.401946185185185
1637594530000,1.401090103448276
1637594530000,1.4015203980582525
1637598217000,1.3945598202247191
1637598217000,1.3948430298507464
1637598662000,1.377663980934223
1637598662000,1.3796397833333334
1637601771000,1.3711444852152563
1637601771000,1.3627509268292683
1637601771000,1.362965025
1637601771000,1.3652021512195123
1637603609000,1.3502344934614359
1637606190000,1.3362484363929146
1637608303000,1.33506696
1637610186000,1.342993335171742
1637610539000,1.3347672162162163
1637611788000,1.3338793764705883
1637611788000,1.3426320469969364
1637619767000,1.3272316187376167
1637620817000,1.3210575555555555
1637626968000,1.3295203723126807
1637627990000,1.3222956666666668
1637633779000,1.3045829166666667
1637637592000,1.2965841467532468
1637637917000,1.294841220064725
1637639267000,1.2924929921807125
1637647741000,1.2919836678392218
1637669278000,1.271220345
1637673930000,1.2691900734360835
1637675101000,1.2672725669291338
1637676928000,1.2652150633333332
1637678272000,1.2715802135089482
1637680012000,1.275121372029321
1637680829000,1.2697859152119702
1637684838000,1.2496004325842696
1637692791000,1.249189894736842
1637694151000,1.2479978542857142
1637695205000,1.2348716785714287
1637695205000,1.2384866132917038
1637695370000,1.234536129032258
1637700130000,1.2299548653846153
1637703410000,1.238249135454382
1637713542000,1.2317115384615385
1637716258000,1.231442475
1637716258000,1.2310602967032966
1637718218000,1.2304812511627907
1637722466000,1.2217624404127256
1637723387000,1.2131563109756098
1637723847000,1.2171671139240505
1637724023000,1.216086875
1637725829000,1.21190058625731
1637734031000,1.2076273132075472
1637738581000,1.2053228924652524
1637738875000,1.2033521071428572
1637741967000,1.210589754940316
1637756497000,1.20315226
1637762177000,1.202834935064935
1637763138000,1.2026059770114943
1637767557000,1.2098074286233627
1637768576000,1.2025177142857142
1637774142000,1.2022596435643564
1637775826000,1.209374425547148
1637776428000,1.1992587704918032
1637783492000,1.199384056716418
1637792944000,1.206290402351462
1637793807000,1.1988198149466192
1637797680000,1.2119331788522507
1637804450000,1.2045937931034483
1637806250000,1.20357184
1637806250000,1.2041471276190476
1637811237000,1.2031900483870968
1637813787000,1.159594158618949
1637814789000,1.1543297472924188
1637817736000,1.153088860909091
1637843599000,1.1758892839092956
1637849908000,1.1683362731277533
1637851310000,1.1706575117647058
1637852880000,1.1704144772727272
1637853363000,1.17011075
1637854217000,1.1774469074788987
1637856837000,1.1709267567567567
1637861166000,1.1675325596666666
1637867575000,1.1641251333333333
1637870540000,1.162169264069264
1637870540000,1.1632688333333334
1637873207000,1.16459642
1637881123000,1.1644178813559323
1637885114000,1.1643123142857144
1637890724000,1.1638001587677724
1637897745000,1.1632254
1637899652000,1.1625876083333333
1637902741000,1.1700171056149835
1637905404000,1.1639469
1637911897000,1.1590239145907473
1637913679000,1.153281875
1637938699000,1.1410068504273505
1637939945000,1.1403697301136364
1637940994000,1.1345874358
1637950964000,1.126398775510204
1637953218000,1.125441442352941
1637959264000,1.12442827
1637962366000,1.1243164790174003
1637967428000,1.1316642586282082
1637974481000,1.1254074693877552
1637975043000,1.125129966981132
1637975745000,1.1208858911564625
1637977918000,1.120560105590062
1637979203000,1.1198672323232324
1637988208000,1.1115635963114754
1637993414000,1.111000641509434
1637996505000,1.101502935483871
1637996505000,1.1063008069824327
1638011463000,1.0978582901353966
1638021968000,1.0899046798089598
1638023680000,1.0839843157894737
1638024402000,1.083881276923077
1638024944000,1.0837821470588236
1638025464000,1.0837051162790698
1638032369000,1.083501248447205
1638032863000,1.083338
1638039729000,1.0771619644723094
1638047366000,1.0733691578947369
1638050228000,1.0732748333333333
1638055300000,1.0703502994652407
1638060692000,1.069976315
1638061213000,1.0658380205128206
1638062252000,1.0652481047619047
1638075262000,1.0712636733417107
1638079588000,1.0648196428571428
1638079932000,1.0646770826446281
1638081849000,1.0572752228888889
1638081849000,1.071612305709887
1638082037000,1.0467274334705075
1638082267000,1.0445426013071895
1638083535000,1.043630754491018
1638084452000,1.039521962912088
1638088050000,1.034619273846154
1638093615000,1.0319072703412073
1638095408000,1.03117316937355
1638099723000,1.0304658352272726
1638101663000,1.0295353455882352
1638102974000,1.0288001703703704
1638108388000,1.025660213822894
1638114084000,1.0249960683453236
1638115227000,1.022229251572327
1638115718000,1.0209311846153846
1638116283000,1.0196345576923076
1638120969000,1.0163942820512821
1638121226000,1.0162190476190476
1638121820000,1.0131644545454546
1638128524000,1.0078076622516556
1638131575000,1.0074743463203464
1638151211000,1.02080033
1638152329000,1.0224485212121213
1638154134000,1.028493501507889
1638155593000,1.0302643570200998
1638157549000,1.0252928142620232
1638161152000,1.0247461111111111
1638161781000,1.0246023267973856
1638168472000,1.0310120978066173
1638176165000,1.0251915
1638180903000,1.0568123877551021
1638186256000,1.076299
1638186627000,1.0826670419912412
1638190094000,1.0818349333333332
1638196336000,1.0881088838297872
1638200064000,1.0901846284618244
1638218093000,1.08642612
1638219155000,1.0860969050632912
1638219616000,1.0926471434348186
1638227297000,1.0863561379310345
1638228451000,1.086058692
1638235847000,1.0852952014787431
1638247103000,1.094247504919863
1638248182000,1.0903653602941177
1638262829000,1.0925686828734906
1638262829000,1.0888081313793103
1638262829000,1.092364645367412
1638265335000,1.0858770722891566
1638266722000,1.1009711985644726
1638273712000,1.0995412932330828
1638275061000,1.1049294249417896
1638285934000,1.1038064
1638286493000,1.106878357142857
1638296828000,1.1334581343873518
1638302505000,1.1550105663716814
1638314183000,1.1819992105263157
1638320321000,1.1906767972972974
1638320321000,1.1814896461538462
1638326035000,1.205929273691354
1638330813000,1.2032287052631578
1638331253000,1.2211687554858934
1638331253000,1.2197700555529623
1638333467000,1.2312282673690012
1638333895000,1.227768478773585
1638336363000,1.2397569014497396
1638337254000,1.2693849661095624
1638339649000,1.2835864255564478
1638340879000,1.299007070836963
1638342189000,1.28202185215654
1638351388000,1.3231674254023724
1638353156000,1.35831247394751
1638357203000,1.3881882386649915
1638358343000,1.3677063130434783
1638359478000,1.3665034751434397
1638359478000,1.3656548660866699
1638362208000,1.331870125116279
1638362208000,1.3382571186440677
1638362208000,1.3384385
1638362363000,1.3384648833693908
1638363003000,1.335214590909091
1638364313000,1.3347991128205128
1638369841000,1.3649158041940683
1638370483000,1.390145975
1638375684000,1.36795541680717
1638376707000,1.3568092911571026
1638379876000,1.353447082644628
1638380543000,1.3630216327616775
1638381179000,1.388914818455458
1638383204000,1.38258075
1638383204000,1.3865823035
1638397849000,1.4528738571331021
1638406303000,1.498186466930575
1638407808000,1.5213085304159186
1638410024000,1.5119857590909092
1638410024000,1.5109969555555556
1638410749000,1.5264328828320468
1638413571000,1.5333842238515385
1638415820000,1.6498349512195123
1638415820000,1.624215258536758
1638415820000,1.5542491851454645
1638415989000,1.6291450924492066
1638416822000,1.6437097881152716
1638417834000,1.6629241129192713
1638418910000,1.6476046660168941
