time,price_in_usda
2021-10-22 03:28:47 +0100,4.427101951372243
2021-10-22 04:00:52 +0100,4.3406831125152365
2021-10-22 04:16:10 +0100,4.309371484903792
2021-10-22 04:30:32 +0100,4.1161047119775205
2021-10-22 04:30:32 +0100,4.3111033766444224
2021-10-22 04:39:59 +0100,3.983568160527984
2021-10-22 04:39:59 +0100,3.9754139659058128
2021-10-22 05:24:17 +0100,3.993242127441128
2021-10-22 05:28:29 +0100,4.074570975550044
2021-10-22 05:40:38 +0100,3.9210600690029884
2021-10-22 05:48:29 +0100,3.7480061886681924
2021-10-22 06:05:14 +0100,3.7786746949195353
2021-10-22 06:52:07 +0100,3.764251796
2021-10-22 06:52:07 +0100,3.8094631219727755
2021-10-22 07:31:46 +0100,3.761782546398123
2021-10-22 07:54:16 +0100,3.769159857854012
2021-10-22 08:07:01 +0100,3.7771163907084446
2021-10-22 08:33:52 +0100,3.9346831338214368
2021-10-22 08:33:52 +0100,3.94503797937764
2021-10-22 08:33:52 +0100,3.942902565094693
2021-10-22 08:33:52 +0100,3.9191820501462105
2021-10-22 08:33:52 +0100,3.89937939977972
2021-10-22 08:43:15 +0100,4.055306349095086
2021-10-22 08:43:15 +0100,4.025308770833333
2021-10-22 08:59:18 +0100,4.077993408051094
2021-10-22 09:16:08 +0100,4.300143288084465
2021-10-22 09:16:08 +0100,4.2617612893397006
2021-10-22 09:30:57 +0100,4.300040506329114
2021-10-22 10:12:52 +0100,4.338896790676297
2021-10-22 10:24:43 +0100,4.352858731020125
2021-10-22 11:11:26 +0100,4.413906748863419
2021-10-22 11:54:25 +0100,4.559691560576323
2021-10-22 11:54:25 +0100,4.482622403352933
2021-10-22 12:36:35 +0100,4.366343941453266
2021-10-22 12:36:35 +0100,4.382400001459854
2021-10-22 12:50:41 +0100,4.3462905
2021-10-22 13:01:01 +0100,4.37913487534998
2021-10-22 13:08:53 +0100,4.363885853746429
2021-10-22 13:08:53 +0100,4.3436578
2021-10-22 13:46:58 +0100,4.4155835298559465
2021-10-22 13:50:03 +0100,4.418472466907408
2021-10-22 14:15:25 +0100,4.53477720639585
2021-10-22 14:30:30 +0100,4.5423375933979555
2021-10-22 14:30:30 +0100,4.534925273501344
2021-10-22 14:42:01 +0100,4.716558563270533
2021-10-22 15:20:29 +0100,4.890457095464168
2021-10-22 15:27:24 +0100,4.902289079494864
2021-10-22 15:54:26 +0100,4.810948435720116
2021-10-22 16:28:26 +0100,4.713765701211423
2021-10-22 16:32:28 +0100,4.751282779040501
2021-10-22 16:32:28 +0100,4.7234569410233584
2021-10-22 16:46:55 +0100,4.776695914534975
2021-10-22 17:08:31 +0100,4.71946972
2021-10-22 18:57:17 +0100,4.685464183483747
2021-10-22 19:02:47 +0100,4.695577409013616
2021-10-22 19:02:47 +0100,4.6904147250042305
2021-10-22 19:09:14 +0100,4.698932134779846
2021-10-22 19:19:49 +0100,4.702515937979961
2021-10-22 20:39:32 +0100,4.648149492668427
2021-10-22 20:50:07 +0100,4.654667322198981
2021-10-22 22:48:41 +0100,4.675795278163061
2021-10-22 22:48:41 +0100,4.667441533269324
2021-10-22 23:28:29 +0100,4.677455529676234
2021-10-22 23:38:09 +0100,4.6779427031717145
2021-10-23 00:11:27 +0100,4.678864278686632
2021-10-23 00:31:10 +0100,4.63478968
2021-10-23 00:44:39 +0100,4.647427835880905
2021-10-23 00:47:13 +0100,4.649833095042749
2021-10-23 00:57:08 +0100,4.620075281794468
2021-10-23 00:57:08 +0100,4.589723126
2021-10-23 01:01:07 +0100,4.668734376738645
2021-10-23 01:34:45 +0100,4.693847568972718
2021-10-23 02:33:14 +0100,4.729776655985116
2021-10-23 03:19:04 +0100,4.760509025996521
2021-10-23 03:31:31 +0100,4.769304906241189
2021-10-23 03:37:22 +0100,4.771502753300234
2021-10-23 04:22:14 +0100,4.897787869948155
2021-10-23 04:29:03 +0100,4.90561354263297
2021-10-23 04:36:19 +0100,4.91510256388756
2021-10-23 04:36:19 +0100,4.907396206729954
2021-10-23 05:57:16 +0100,4.924177955493847
2021-10-23 08:14:29 +0100,4.928071891872305
2021-10-23 08:14:29 +0100,4.926186999240776
2021-10-23 08:26:21 +0100,4.93240963319331
2021-10-23 08:34:18 +0100,4.9947387736393525
2021-10-23 08:34:18 +0100,4.964280107297907
2021-10-23 10:24:27 +0100,5.116063581169403
2021-10-23 10:28:11 +0100,5.12943224622711
2021-10-23 10:54:30 +0100,5.142816687991699
2021-10-23 11:27:01 +0100,5.162106537718417
2021-10-23 11:40:20 +0100,5.188168516590297
2021-10-23 12:00:38 +0100,5.2039445777453555
2021-10-23 13:10:03 +0100,5.09655284536096
2021-10-23 14:03:59 +0100,5.10461048418932
2021-10-23 14:03:59 +0100,5.101737965708005
2021-10-23 15:17:20 +0100,5.054228493288591
2021-10-23 16:13:19 +0100,5.064642961079996
2021-10-23 17:23:30 +0100,5.0661414705267775
2021-10-23 18:09:32 +0100,5.068315829059898
2021-10-23 18:15:36 +0100,5.07613398955157
2021-10-23 18:49:43 +0100,5.08896328416042
2021-10-23 20:07:30 +0100,5.150575530460349
2021-10-23 21:08:17 +0100,5.155355674189894
2021-10-23 21:30:01 +0100,5.160134585598235
2021-10-23 21:40:42 +0100,5.165923087599449
2021-10-23 22:00:08 +0100,5.307350783207642
2021-10-23 22:40:40 +0100,5.462637644555987
2021-10-23 22:46:02 +0100,5.483024824799379
2021-10-23 23:13:04 +0100,5.491249735786407
2021-10-24 02:05:21 +0100,4.967796260739754
2021-10-24 02:24:07 +0100,4.973607798895551
2021-10-24 04:09:26 +0100,4.980238191384361
2021-10-24 06:47:26 +0100,4.986120037928019
2021-10-24 07:23:46 +0100,4.989808316513521
2021-10-24 07:33:06 +0100,5.012264283114029
2021-10-24 08:32:32 +0100,5.037303305158412
2021-10-24 09:23:52 +0100,5.0460925170786455
2021-10-24 10:34:41 +0100,5.053333863661704
2021-10-24 12:06:18 +0100,5.064784058069492
2021-10-24 12:06:18 +0100,5.058593605421706
2021-10-24 13:34:48 +0100,5.07678160766153
2021-10-24 13:38:33 +0100,5.163387443609023
2021-10-24 13:40:45 +0100,5.15178035
2021-10-24 13:57:54 +0100,5.219642558877568
2021-10-24 14:04:13 +0100,5.22073920305275
2021-10-24 14:17:04 +0100,5.2218593996950435
2021-10-24 15:12:40 +0100,5.228702432385625
2021-10-24 15:23:28 +0100,5.238620155510454
2021-10-24 16:40:34 +0100,5.11851155
2021-10-24 16:58:57 +0100,5.138995062138453
2021-10-24 17:04:03 +0100,5.15242802549871
2021-10-24 17:50:07 +0100,5.161605107230694
2021-10-24 17:50:07 +0100,5.154215983002868
2021-10-24 20:16:00 +0100,5.175014476501252
2021-10-24 21:22:21 +0100,5.124417602857143
2021-10-24 23:05:30 +0100,5.131143694728763
2021-10-24 23:18:39 +0100,5.161468223405398
2021-10-25 01:01:57 +0100,5.191754061626017
2021-10-25 01:10:46 +0100,5.207563807289894
2021-10-25 02:44:16 +0100,5.2445935408205315
2021-10-25 02:56:33 +0100,5.270159253188319
2021-10-25 03:46:51 +0100,5.285652519089134
2021-10-25 04:00:36 +0100,5.341650496822907
2021-10-25 04:11:55 +0100,5.4366082889391345
2021-10-25 04:11:55 +0100,5.410768269235932
2021-10-25 04:54:00 +0100,5.438345907514185
2021-10-25 05:52:07 +0100,5.629570363827644
2021-10-25 05:52:07 +0100,5.623143017423352
2021-10-25 05:52:07 +0100,5.609750419398965
2021-10-25 05:52:07 +0100,5.602052592069734
2021-10-25 06:32:07 +0100,5.634763265216944
2021-10-25 07:53:10 +0100,6.639888711559378
2021-10-25 08:02:21 +0100,6.539603296604405
2021-10-25 10:22:49 +0100,6.9811633
2021-10-25 10:22:49 +0100,7.021725524063868
2021-10-25 10:41:52 +0100,7.055182963700128
2021-10-25 10:53:55 +0100,7.222325653058735
2021-10-25 14:37:49 +0100,7.280268879377432
2021-10-25 15:00:57 +0100,7.308376966083911
2021-10-25 15:49:47 +0100,7.321184723821803
2021-10-25 16:20:22 +0100,7.465481108450746
2021-10-25 16:36:56 +0100,7.476617885440695
2021-10-25 17:23:51 +0100,7.721210474020554
2021-10-25 17:23:51 +0100,7.690076307331117
2021-10-25 17:31:56 +0100,7.55952687
2021-10-25 18:03:22 +0100,7.491425214299169
2021-10-25 19:26:34 +0100,7.583958209356683
2021-10-25 19:39:43 +0100,7.590154719231828
2021-10-25 19:52:44 +0100,7.5937127433468525
2021-10-25 19:54:37 +0100,7.594552648113885
2021-10-25 21:07:36 +0100,7.43121686313749
2021-10-25 21:07:36 +0100,7.421901776830004
2021-10-25 21:13:34 +0100,7.2644315560514094
2021-10-25 21:39:43 +0100,7.192844868
2021-10-26 01:25:10 +0100,7.446395077277571
2021-10-26 02:41:45 +0100,7.449386077469891
2021-10-26 03:18:54 +0100,7.270615061333333
2021-10-26 03:41:27 +0100,7.647839557979347
2021-10-26 03:49:06 +0100,7.671942030396848
2021-10-26 04:11:55 +0100,7.683215706552489
2021-10-26 04:13:25 +0100,7.700864309467644
2021-10-26 04:13:25 +0100,7.72970529480819
2021-10-26 04:27:12 +0100,7.583488965384616
2021-10-26 04:36:42 +0100,7.556716060463029
2021-10-26 06:21:16 +0100,7.608011141669495
2021-10-26 06:38:38 +0100,7.4392677481967215
2021-10-26 07:32:56 +0100,7.285959977777778
2021-10-26 07:38:15 +0100,7.431095
2021-10-26 07:51:42 +0100,7.478436526550613
2021-10-26 07:58:36 +0100,7.39938123800905
2021-10-26 08:44:59 +0100,7.3874687727272725
2021-10-26 08:59:17 +0100,7.132202528824477
2021-10-26 11:59:23 +0100,5.603723867285093
2021-10-26 11:59:23 +0100,5.575444495582204
2021-10-26 12:55:39 +0100,5.3097406634782605
2021-10-26 13:03:10 +0100,5.193959153571779
2021-10-26 13:31:55 +0100,5.36861471290956
2021-10-26 13:53:27 +0100,5.401464730315021
2021-10-26 14:17:10 +0100,5.4203733175182345
2021-10-26 14:17:10 +0100,5.410764367218673
2021-10-26 14:17:10 +0100,5.409664628614158
2021-10-26 14:17:10 +0100,5.405882303814491
2021-10-26 14:28:24 +0100,5.429360058035683
2021-10-26 15:18:09 +0100,5.430994020107381
2021-10-26 15:18:09 +0100,5.429635766458697
2021-10-26 15:23:43 +0100,5.438821609370623
2021-10-26 16:36:15 +0100,5.492528364582745
2021-10-26 17:02:28 +0100,5.484766117647059
2021-10-26 17:11:45 +0100,5.519722576872194
2021-10-26 17:11:45 +0100,5.516773305494896
2021-10-26 17:16:15 +0100,5.554760832199222
2021-10-26 17:16:15 +0100,5.531861098817984
2021-10-26 18:03:27 +0100,5.66965419645125
2021-10-26 18:03:27 +0100,5.617560201075431
2021-10-26 18:18:03 +0100,5.6362108
2021-10-26 18:26:46 +0100,5.505442623256762
2021-10-26 18:57:28 +0100,5.068370728206998
2021-10-26 19:34:28 +0100,5.214273195648302
2021-10-26 20:24:52 +0100,5.217248505732265
2021-10-26 20:52:02 +0100,5.225382231484851
2021-10-26 20:52:02 +0100,5.219986954208604
2021-10-26 21:03:44 +0100,5.231472426513158
2021-10-26 21:05:40 +0100,5.5700456189064464
2021-10-26 21:34:30 +0100,5.790745452029422
2021-10-26 22:26:19 +0100,5.674490094562648
2021-10-26 22:46:29 +0100,5.707898273249876
2021-10-26 22:46:29 +0100,5.698060243539653
2021-10-26 22:46:29 +0100,5.696589805265024
2021-10-26 22:46:29 +0100,5.6939495295146445
2021-10-26 22:56:08 +0100,5.6828366
2021-10-26 23:15:08 +0100,5.682365679676985
2021-10-27 00:02:46 +0100,5.697161335953473
2021-10-27 00:02:46 +0100,5.695104307129727
2021-10-27 00:02:46 +0100,5.691625304961552
2021-10-27 00:39:30 +0100,5.831062834086996
2021-10-27 00:48:09 +0100,5.777493974434878
2021-10-27 00:48:09 +0100,5.764176533333333
2021-10-27 00:48:09 +0100,5.802141154545454
2021-10-27 00:59:16 +0100,5.852642673541656
2021-10-27 00:59:16 +0100,5.779259785471565
2021-10-27 01:18:11 +0100,5.870306052234493
2021-10-27 01:31:04 +0100,5.876087009547123
2021-10-27 02:17:56 +0100,6.030002495603619
2021-10-27 02:17:56 +0100,5.840161913793104
2021-10-27 03:10:27 +0100,6.496269794444444
2021-10-27 03:10:27 +0100,6.539853928700184
2021-10-27 03:15:43 +0100,6.796021267902744
2021-10-27 04:17:32 +0100,6.904257915740507
2021-10-27 04:17:32 +0100,6.8296321325
2021-10-27 04:17:32 +0100,6.870211010438413
2021-10-27 04:47:26 +0100,7.058858882352941
2021-10-27 05:08:54 +0100,7.055320475
2021-10-27 05:40:52 +0100,7.707316703470174
2021-10-27 05:47:01 +0100,7.661898666666667
2021-10-27 06:47:32 +0100,7.710931540895719
2021-10-27 06:47:32 +0100,7.708851100634376
2021-10-27 08:00:28 +0100,8.038248866666667
2021-10-27 08:00:28 +0100,8.002663558522837
2021-10-27 08:02:42 +0100,7.857081358885018
2021-10-27 08:14:33 +0100,7.904554795712518
2021-10-27 08:16:32 +0100,7.355722775489858
2021-10-27 08:16:32 +0100,7.576671530470654
2021-10-27 08:57:58 +0100,7.362951618563432
2021-10-27 09:09:05 +0100,7.552803537733177
2021-10-27 09:09:05 +0100,7.545883764926947
2021-10-27 09:28:01 +0100,7.561494464468381
2021-10-27 09:34:26 +0100,7.488138635135135
2021-10-27 10:11:55 +0100,7.451164375
2021-10-27 10:34:30 +0100,7.496230466965184
2021-10-27 10:50:16 +0100,7.451192949640288
2021-10-27 11:12:31 +0100,7.43388434883721
2021-10-27 11:16:41 +0100,7.4165182
2021-10-27 11:59:19 +0100,7.407415177142857
2021-10-27 12:10:14 +0100,7.485402905721686
2021-10-27 12:17:24 +0100,7.456223080405883
2021-10-27 12:17:24 +0100,7.455019670930029
2021-10-27 12:17:24 +0100,7.425866125766871
2021-10-27 13:23:02 +0100,7.710760795065113
2021-10-27 13:40:20 +0100,7.663106450704225
2021-10-27 13:40:20 +0100,7.712416004291531
2021-10-27 13:40:20 +0100,7.7116455332876646
2021-10-27 13:44:00 +0100,7.659290153846154
2021-10-27 14:00:12 +0100,7.65419557
2021-10-27 14:28:45 +0100,7.64392377
2021-10-27 14:28:45 +0100,7.649050357142857
2021-10-27 14:40:51 +0100,7.704013842572072
2021-10-27 14:40:51 +0100,7.694303555191942
2021-10-27 14:42:48 +0100,7.65784145
2021-10-27 15:05:27 +0100,7.49824812
2021-10-27 15:15:45 +0100,7.3860199614261175
2021-10-27 15:52:02 +0100,7.108414688659794
2021-10-27 17:25:33 +0100,7.227085749803267
2021-10-27 17:46:50 +0100,7.168773512717537
2021-10-27 17:46:50 +0100,7.233271355650495
2021-10-27 18:43:29 +0100,7.191507579018266
2021-10-27 18:59:56 +0100,7.187989233333333
2021-10-27 18:59:56 +0100,7.217168815293276
2021-10-27 19:11:03 +0100,7.176888720930233
2021-10-27 19:11:03 +0100,7.178545333333333
2021-10-27 19:17:52 +0100,7.00746096801857
2021-10-27 19:17:52 +0100,7.068619904959823
2021-10-27 19:21:09 +0100,6.911783048989899
2021-10-27 19:57:39 +0100,6.834798018604651
2021-10-27 19:57:39 +0100,6.843219920454546
2021-10-27 19:57:39 +0100,6.850748087912088
2021-10-27 20:09:47 +0100,7.039570187810161
2021-10-27 20:09:47 +0100,6.872538015525849
2021-10-27 20:47:12 +0100,7.163174633802817
2021-10-27 22:27:38 +0100,7.204266497606546
2021-10-27 22:33:42 +0100,7.1595168
2021-10-27 23:40:32 +0100,7.123709026678141
2021-10-28 00:06:56 +0100,7.073414475694444
2021-10-28 00:06:56 +0100,7.0856741033210335
2021-10-28 00:09:32 +0100,7.05212222
2021-10-28 00:37:24 +0100,6.6046743206349205
2021-10-28 00:56:00 +0100,6.5569814804615065
2021-10-28 05:19:22 +0100,6.8130825355894995
2021-10-28 11:02:03 +0100,6.97323
2021-10-29 06:26:33 +0100,7.012183317902533
2021-10-29 10:52:43 +0100,7.420000522368037
2021-10-30 14:47:58 +0100,7.347527241379311
2021-10-30 22:11:35 +0100,6.7797646
2021-10-31 10:15:27 +0000,6.33239044
2021-11-01 02:46:15 +0000,6.0781653808051805
2021-11-02 11:06:32 +0000,5.9382071
2021-11-02 11:48:58 +0000,5.7220383
2021-11-02 12:25:01 +0000,5.5174678
2021-11-11 09:35:30 +0000,6.7814885706487
2021-11-11 10:03:09 +0000,6.740882571428571
2021-11-11 12:14:35 +0000,6.731887398773006
2021-11-11 13:10:23 +0000,5.703033
2021-11-11 13:26:50 +0000,5.551821133489462
2021-11-11 13:31:41 +0000,5.5936112666508615
2021-11-11 13:44:10 +0000,5.2722502345
2021-11-11 13:44:10 +0000,5.407361244444444
2021-11-11 13:44:10 +0000,5.43261951
2021-11-11 13:57:13 +0000,5.112641722428545
2021-11-11 13:57:13 +0000,5.121607504559271
2021-11-11 13:58:20 +0000,5.11627975620927
2021-11-11 13:58:20 +0000,5.114709202952531
2021-11-11 14:28:08 +0000,5.142294259040228
2021-11-11 14:56:27 +0000,5.0073568684348055
2021-11-11 14:56:27 +0000,5.1682533591614375
2021-11-11 15:00:38 +0000,4.862160026123302
2021-11-11 15:27:18 +0000,4.875058085714286
2021-11-11 15:30:03 +0000,4.7993233952272
2021-11-11 15:42:40 +0000,4.8013550284823
2021-11-11 15:42:40 +0000,4.7718727
2021-11-11 15:42:40 +0000,4.772043
2021-11-11 15:57:38 +0000,4.5916696482864845
2021-11-11 18:21:08 +0000,4.3869727895
2021-11-11 18:21:08 +0000,4.5021165176
2021-11-11 18:43:39 +0000,4.353437949895178
2021-11-11 19:09:49 +0000,4.370422875282154
2021-11-11 19:13:41 +0000,4.378733352527876
2021-11-11 21:26:33 +0000,4.381132215998581
2021-11-11 21:31:45 +0000,4.354287650692425
2021-11-11 21:37:29 +0000,4.347931231441048
2021-11-11 21:37:29 +0000,4.352133275
2021-11-11 22:15:48 +0000,4.344126747126436
2021-11-11 22:17:33 +0000,4.396968605848613
2021-11-12 00:16:17 +0000,4.4756798097824895
2021-11-12 00:16:17 +0000,4.449305543159793
2021-11-12 02:08:51 +0000,4.482764880289109
2021-11-12 02:39:30 +0000,4.488227910691871
2021-11-12 03:51:06 +0000,4.461217913043479
2021-11-12 03:55:57 +0000,4.3641575215
2021-11-12 04:30:37 +0000,4.268809588235294
2021-11-12 05:05:47 +0000,4.2942393733082485
2021-11-12 05:17:38 +0000,4.268517125
2021-11-12 05:33:57 +0000,4.297261727730605
2021-11-12 05:37:30 +0000,4.2812078125
2021-11-12 05:37:30 +0000,4.303784850310989
2021-11-12 06:48:48 +0000,4.273192681481482
2021-11-12 08:06:19 +0000,4.296184792767625
2021-11-12 08:57:59 +0000,4.280175619047619
2021-11-12 08:57:59 +0000,4.30879847281195
2021-11-12 08:57:59 +0000,4.304993508978621
2021-11-12 09:42:51 +0000,4.247379582078023
2021-11-12 09:59:14 +0000,4.243577791704654
2021-11-12 11:42:23 +0000,4.24447136382505
2021-11-12 12:10:23 +0000,4.24555291803302
2021-11-12 14:06:40 +0000,4.141200483870968
2021-11-12 16:04:25 +0000,4.028658062261047
2021-11-12 18:48:57 +0000,4.08068925672027
2021-11-12 19:19:05 +0000,4.098764628361629
2021-11-12 19:30:37 +0000,4.099826469719886
2021-11-12 19:34:14 +0000,4.071044407707911
2021-11-12 22:32:49 +0000,4.064532945205479
2021-11-12 23:09:09 +0000,4.062265909090909
2021-11-13 05:57:21 +0000,3.998151151729346
2021-11-13 06:23:19 +0000,3.97571835
2021-11-13 06:50:48 +0000,3.942103723140496
2021-11-13 07:36:56 +0000,3.9733446978938383
2021-11-13 08:10:45 +0000,3.9808012495621385
2021-11-13 08:58:04 +0000,3.949857567567568
2021-11-13 10:01:06 +0000,3.9491484444444445
2021-11-13 10:52:54 +0000,3.902856068965517
2021-11-13 11:45:43 +0000,3.92620799158221
2021-11-13 12:11:00 +0000,3.9263896179976276
2021-11-13 12:37:06 +0000,3.926712908202499
2021-11-13 12:49:32 +0000,3.9270859522087775
2021-11-13 13:49:58 +0000,3.9033949333333333
2021-11-13 14:15:43 +0000,3.9267184582132644
2021-11-13 14:23:30 +0000,3.9027360701754388
2021-11-13 14:47:43 +0000,3.902125
2021-11-13 15:40:17 +0000,3.9047867272727275
2021-11-13 15:40:17 +0000,3.9272623363760153
2021-11-13 15:45:49 +0000,3.9325820238934677
2021-11-13 16:54:56 +0000,3.82637363
2021-11-13 17:15:13 +0000,3.841292585292318
2021-11-13 17:17:30 +0000,3.842535185169636
2021-11-13 19:22:04 +0000,3.812135699638118
2021-11-13 20:15:38 +0000,3.80400615
2021-11-14 01:15:44 +0000,3.7695544450375844
2021-11-14 02:08:22 +0000,3.755570330982874
2021-11-14 04:53:47 +0000,3.7276901455064193
2021-11-14 05:40:13 +0000,3.744272199602658
2021-11-14 05:50:37 +0000,3.7147521856796115
2021-11-14 05:50:37 +0000,3.721835357142857
2021-11-14 06:03:10 +0000,3.706921362745098
2021-11-14 07:45:14 +0000,3.600968725490196
2021-11-14 07:45:14 +0000,3.60463626
2021-11-14 08:17:53 +0000,3.6210833019700797
2021-11-14 09:40:24 +0000,3.6279489326412
2021-11-14 09:42:57 +0000,3.6100097135135134
2021-11-14 10:03:28 +0000,3.606623208333333
2021-11-14 11:09:56 +0000,3.5909285288652955
2021-11-14 11:09:56 +0000,3.604637095959596
2021-11-14 13:00:12 +0000,3.6011787913452107
2021-11-14 14:04:18 +0000,3.47849725
2021-11-14 14:22:36 +0000,3.475722391666667
2021-11-14 14:25:39 +0000,3.4728561184210527
2021-11-14 14:36:32 +0000,3.4951566564630325
2021-11-14 16:00:51 +0000,3.4752802
2021-11-14 16:00:51 +0000,3.4709412563106796
2021-11-14 16:43:35 +0000,3.447251
2021-11-14 16:46:51 +0000,3.446700607142857
2021-11-14 16:59:41 +0000,3.4681397225450166
2021-11-14 17:26:12 +0000,3.4481925
2021-11-14 19:43:14 +0000,3.4183513440860214
2021-11-14 20:03:19 +0000,3.4160073333333334
2021-11-14 21:16:07 +0000,3.41570975
2021-11-14 23:00:44 +0000,3.4363927261282683
2021-11-14 23:15:35 +0000,3.4367878062768633
2021-11-14 23:15:35 +0000,3.4366443940508606
2021-11-14 23:57:48 +0000,3.402680561101549
2021-11-15 01:33:28 +0000,3.358778
2021-11-15 01:33:28 +0000,3.3797668097902096
2021-11-15 01:54:10 +0000,3.3583735342465753
2021-11-15 02:04:28 +0000,3.3793398633612926
2021-11-15 02:10:21 +0000,3.3598987142857144
2021-11-15 02:35:44 +0000,3.350497460949464
2021-11-15 03:38:00 +0000,3.340902529411765
2021-11-15 04:10:02 +0000,3.340567230769231
2021-11-15 04:10:02 +0000,3.3400405081967213
2021-11-15 04:14:28 +0000,3.3349105143721633
2021-11-15 04:14:28 +0000,3.3301444444444446
2021-11-15 04:48:27 +0000,3.2857594070141807
2021-11-15 04:48:27 +0000,3.2841737408042726
2021-11-15 04:48:27 +0000,3.2833815713160983
2021-11-15 05:22:22 +0000,3.266581828125
2021-11-15 05:33:18 +0000,3.286142501378811
2021-11-15 05:45:46 +0000,3.287096702407598
2021-11-15 06:03:29 +0000,3.287805201726277
2021-11-15 07:24:37 +0000,3.2647934979591837
2021-11-15 08:18:49 +0000,3.2576672688766113
2021-11-15 09:15:42 +0000,3.2761891365864786
2021-11-15 09:20:55 +0000,3.225134103690333
2021-11-15 09:47:35 +0000,3.232430564452902
2021-11-15 10:18:44 +0000,3.2324695097313496
2021-11-15 10:24:39 +0000,3.212955625
2021-11-15 10:57:25 +0000,3.2125582285714285
2021-11-15 11:18:23 +0000,3.2318301660320428
2021-11-15 11:36:04 +0000,3.208894283393502
2021-11-15 11:55:09 +0000,3.2246943481523838
2021-11-15 12:35:39 +0000,3.2046803851851853
2021-11-15 13:03:28 +0000,3.036612805913654
2021-11-15 13:05:11 +0000,2.8371643156464086
2021-11-15 14:54:26 +0000,2.913865827586207
2021-11-15 15:07:48 +0000,2.9339531865079853
2021-11-15 17:13:12 +0000,2.9160699539170505
2021-11-15 18:07:57 +0000,2.912170928
2021-11-15 18:19:14 +0000,2.8130657981651375
2021-11-15 18:37:41 +0000,2.810403877906977
2021-11-15 19:18:48 +0000,2.8353891698137548
2021-11-15 23:12:02 +0000,2.838423
